tool,signature,apps_as_dynamic_entry,class_name,method_name,primary_tag,all_tags,non_library,nonobf_strict
NATIDROID,"<io.flutter.plugins.firebase.analytics.GeneratedAndroidFirebaseAnalyticsPigeonCodec: java.lang.Object readValueOfType(byte,java.nio.ByteBuffer)>",2,io.flutter.plugins.firebase.analytics.GeneratedAndroidFirebaseAnalyticsPigeonCodec,readValueOfType,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.analytics.GeneratedAndroidFirebaseAnalyticsPigeonCodec: void writeValue(java.io.ByteArrayOutputStream,java.lang.Object)>",2,io.flutter.plugins.firebase.analytics.GeneratedAndroidFirebaseAnalyticsPigeonCodec,writeValue,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.analytics.GeneratedAndroidFirebaseAnalyticsPigeonUtils: void <clinit>()>,2,io.flutter.plugins.firebase.analytics.GeneratedAndroidFirebaseAnalyticsPigeonUtils,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.analytics.h: void run()>,2,io.flutter.plugins.firebase.analytics.h,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.auth.AuthStateChannelStreamHandler$$ExternalSyntheticLambda0: void onAuthStateChanged(com.google.firebase.auth.FirebaseAuth)>,2,io.flutter.plugins.firebase.auth.AuthStateChannelStreamHandler$$ExternalSyntheticLambda0,onAuthStateChanged,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.AuthStateChannelStreamHandler: void onListen(java.lang.Object,io.flutter.plugin.common.EventChannel$EventSink)>",2,io.flutter.plugins.firebase.auth.AuthStateChannelStreamHandler,onListen,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin$$ExternalSyntheticLambda13: void run()>,2,io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin$$ExternalSyntheticLambda13,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin: com.google.android.gms.tasks.Task getPluginConstantsForFirebaseApp(com.google.firebase.FirebaseApp)>,2,io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin,getPluginConstantsForFirebaseApp,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin: void onDetachedFromActivity()>,2,io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin,onDetachedFromActivity,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin: void onDetachedFromEngine(io.flutter.embedding.engine.plugins.FlutterPlugin$FlutterPluginBinding)>,2,io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin,onDetachedFromEngine,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin: void registerAuthStateListener(io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$AuthPigeonFirebaseApp,io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$Result)>",2,io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin,registerAuthStateListener,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin: void registerIdTokenListener(io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$AuthPigeonFirebaseApp,io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$Result)>",2,io.flutter.plugins.firebase.auth.FlutterFirebaseAuthPlugin,registerIdTokenListener,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$FirebaseAuthHostApi$$ExternalSyntheticLambda0: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$FirebaseAuthHostApi$$ExternalSyntheticLambda0,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$FirebaseAuthHostApi$$ExternalSyntheticLambda2: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$FirebaseAuthHostApi$$ExternalSyntheticLambda2,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$FirebaseAuthHostApiCodec: void writeValue(java.io.ByteArrayOutputStream,java.lang.Object)>",2,io.flutter.plugins.firebase.auth.GeneratedAndroidFirebaseAuth$FirebaseAuthHostApiCodec,writeValue,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.auth.IdTokenChannelStreamHandler$$ExternalSyntheticLambda0: void onIdTokenChanged(com.google.firebase.auth.FirebaseAuth)>,2,io.flutter.plugins.firebase.auth.IdTokenChannelStreamHandler$$ExternalSyntheticLambda0,onIdTokenChanged,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.auth.IdTokenChannelStreamHandler: void onListen(java.lang.Object,io.flutter.plugin.common.EventChannel$EventSink)>",2,io.flutter.plugins.firebase.auth.IdTokenChannelStreamHandler,onListen,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin$$ExternalSyntheticLambda1: void run()>,2,io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin$$ExternalSyntheticLambda1,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin$$ExternalSyntheticLambda3: void onComplete(com.google.android.gms.tasks.Task)>,2,io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin$$ExternalSyntheticLambda3,onComplete,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin$$ExternalSyntheticLambda3: void run()>,2,io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin$$ExternalSyntheticLambda3,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin: void optionsFromResource(io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$Result)>,2,io.flutter.plugins.firebase.core.FlutterFirebaseCorePlugin,optionsFromResource,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$FirebaseCoreHostApi$$ExternalSyntheticLambda0: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$FirebaseCoreHostApi$$ExternalSyntheticLambda0,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$FirebaseCoreHostApi$$ExternalSyntheticLambda2: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$FirebaseCoreHostApi$$ExternalSyntheticLambda2,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$FirebaseCoreHostApi$1: void success(java.lang.Object)>,2,io.flutter.plugins.firebase.core.GeneratedAndroidFirebaseCore$FirebaseCoreHostApi$1,success,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.core.a: void onComplete(com.google.android.gms.tasks.Task)>,2,io.flutter.plugins.firebase.core.a,onComplete,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.core.f: void run()>,2,io.flutter.plugins.firebase.core.f,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.core.g: void run()>,2,io.flutter.plugins.firebase.core.g,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.core.i: void run()>,2,io.flutter.plugins.firebase.core.i,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,"<io.flutter.plugins.firebase.crashlytics.FlutterFirebaseCrashlyticsPlugin: void onMethodCall(io.flutter.plugin.common.MethodCall,io.flutter.plugin.common.MethodChannel$Result)>",2,io.flutter.plugins.firebase.crashlytics.FlutterFirebaseCrashlyticsPlugin,onMethodCall,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.crashlytics.f: void onComplete(com.google.android.gms.tasks.Task)>,2,io.flutter.plugins.firebase.crashlytics.f,onComplete,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.crashlytics.i: void run()>,2,io.flutter.plugins.firebase.crashlytics.i,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.dynamiclinks.FlutterFirebaseAppRegistrar: java.util.List getComponents()>,2,io.flutter.plugins.firebase.dynamiclinks.FlutterFirebaseAppRegistrar,getComponents,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestoreMessageCodec: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestoreMessageCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestorePlugin: com.google.android.gms.tasks.Task getPluginConstantsForFirebaseApp(com.google.firebase.FirebaseApp)>,2,io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestorePlugin,getPluginConstantsForFirebaseApp,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestorePlugin: void documentReferenceSnapshot(io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirestorePigeonFirebaseApp,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$DocumentReferenceRequest,java.lang.Boolean,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$ListenSource,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$Result)>",2,io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestorePlugin,documentReferenceSnapshot,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestorePlugin: void onDetachedFromEngine(io.flutter.embedding.engine.plugins.FlutterPlugin$FlutterPluginBinding)>,2,io.flutter.plugins.firebase.firestore.FlutterFirebaseFirestorePlugin,onDetachedFromEngine,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$AggregateSource: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$AggregateSource,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirebaseFirestoreHostApi$22: void success(java.lang.Object)>,2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirebaseFirestoreHostApi$22,success,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirebaseFirestoreHostApiCodec: java.lang.Object readValueOfType(byte,java.nio.ByteBuffer)>",2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirebaseFirestoreHostApiCodec,readValueOfType,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirebaseFirestoreHostApiCodec: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$FirebaseFirestoreHostApiCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$ListenSource: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$ListenSource,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$ServerTimestampBehavior: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$ServerTimestampBehavior,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$Source: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.GeneratedAndroidFirebaseFirestore$Source,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.firestore.streamhandler.DocumentSnapshotsStreamHandler: void onCancel(java.lang.Object)>,2,io.flutter.plugins.firebase.firestore.streamhandler.DocumentSnapshotsStreamHandler,onCancel,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.firebase.firestore.streamhandler.DocumentSnapshotsStreamHandler: void onListen(java.lang.Object,io.flutter.plugin.common.EventChannel$EventSink)>",2,io.flutter.plugins.firebase.firestore.streamhandler.DocumentSnapshotsStreamHandler,onListen,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.firestore.utils.PigeonParser$1: void <clinit>()>,2,io.flutter.plugins.firebase.firestore.utils.PigeonParser$1,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.inappmessaging.FirebaseInAppMessagingPlugin: void onDetachedFromEngine(io.flutter.embedding.engine.plugins.FlutterPlugin$FlutterPluginBinding)>,2,io.flutter.plugins.firebase.inappmessaging.FirebaseInAppMessagingPlugin,onDetachedFromEngine,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingBackgroundExecutor$$ExternalSyntheticLambda0: void run()>,2,io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingBackgroundExecutor$$ExternalSyntheticLambda0,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingBackgroundExecutor$$ExternalSyntheticLambda1: void run()>,2,io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingBackgroundExecutor$$ExternalSyntheticLambda1,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingPlugin$$ExternalSyntheticLambda13: void onChanged(java.lang.Object)>,2,io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingPlugin$$ExternalSyntheticLambda13,onChanged,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingService: void t(java.lang.String)>,2,io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingService,t,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.firebase.messaging.a: void run()>,2,io.flutter.plugins.firebase.messaging.a,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.messaging.b: void run()>,2,io.flutter.plugins.firebase.messaging.b,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.firebase.messaging.t: void run()>,2,io.flutter.plugins.firebase.messaging.t,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.googlemaps.GoogleMapsPlugin: void onAttachedToActivity(io.flutter.embedding.engine.plugins.activity.ActivityPluginBinding)>,2,io.flutter.plugins.googlemaps.GoogleMapsPlugin,onAttachedToActivity,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.googlemaps.GoogleMapsPlugin: void onAttachedToEngine(io.flutter.embedding.engine.plugins.FlutterPlugin$FlutterPluginBinding)>,2,io.flutter.plugins.googlemaps.GoogleMapsPlugin,onAttachedToEngine,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.googlemaps.w$f: void <clinit>()>,2,io.flutter.plugins.googlemaps.w$f,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.googlemobileads.AdMessageCodec$1: void <clinit>()>,2,io.flutter.plugins.googlemobileads.AdMessageCodec$1,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.googlemobileads.FlutterAdapterStatus$1: void <clinit>()>,2,io.flutter.plugins.googlemobileads.FlutterAdapterStatus$1,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.googlemobileads.FlutterAdapterStatus$AdapterInitializationState: void <clinit>()>,2,io.flutter.plugins.googlemobileads.FlutterAdapterStatus$AdapterInitializationState,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.googlemobileads.FlutterMobileAdsWrapper$1: void run()>,2,io.flutter.plugins.googlemobileads.FlutterMobileAdsWrapper$1,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.googlemobileads.GoogleMobileAdsPlugin$FlutterInitializationListener: void onInitializationComplete(com.google.android.gms.ads.initialization.InitializationStatus)>,2,io.flutter.plugins.googlemobileads.GoogleMobileAdsPlugin$FlutterInitializationListener,onInitializationComplete,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.googlesignin.Messages$PigeonCodec: void <clinit>()>,2,io.flutter.plugins.googlesignin.Messages$PigeonCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.imagepicker.Messages$ImagePickerApiCodec: void <clinit>()>,2,io.flutter.plugins.imagepicker.Messages$ImagePickerApiCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.imagepicker.p$g: void <clinit>()>,2,io.flutter.plugins.imagepicker.p$g,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.localauth.LocalAuthPlugin: void onAttachedToActivity(io.flutter.embedding.engine.plugins.activity.ActivityPluginBinding)>,2,io.flutter.plugins.localauth.LocalAuthPlugin,onAttachedToActivity,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.localauth.LocalAuthPlugin: void onAttachedToEngine(io.flutter.embedding.engine.plugins.FlutterPlugin$FlutterPluginBinding)>,2,io.flutter.plugins.localauth.LocalAuthPlugin,onAttachedToEngine,sdk_mediated,sdk_mediated,no,no
NATIDROID,"<io.flutter.plugins.sharedpreferences.LegacySharedPreferencesPlugin: java.lang.Boolean setInt(java.lang.String,java.lang.Long)>",2,io.flutter.plugins.sharedpreferences.LegacySharedPreferencesPlugin,setInt,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.sharedpreferences.Messages$SharedPreferencesApi$$ExternalSyntheticLambda1: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.sharedpreferences.Messages$SharedPreferencesApi$$ExternalSyntheticLambda1,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.sharedpreferences.Messages$SharedPreferencesApi$$ExternalSyntheticLambda3: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.sharedpreferences.Messages$SharedPreferencesApi$$ExternalSyntheticLambda3,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.sharedpreferences.Messages$SharedPreferencesApi$$ExternalSyntheticLambda7: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.sharedpreferences.Messages$SharedPreferencesApi$$ExternalSyntheticLambda7,onMessage,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.sharedpreferences.SharedPreferencesAsyncApi$Companion$$ExternalSyntheticLambda0: java.lang.Object invoke()>,2,io.flutter.plugins.sharedpreferences.SharedPreferencesAsyncApi$Companion$$ExternalSyntheticLambda0,invoke,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.sharedpreferences.SharedPreferencesAsyncApiCodec: void <clinit>()>,2,io.flutter.plugins.sharedpreferences.SharedPreferencesAsyncApiCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,"<io.flutter.plugins.sharedpreferences.SharedPreferencesPlugin: java.util.Map getAll(java.lang.String,java.util.List)>",2,io.flutter.plugins.sharedpreferences.SharedPreferencesPlugin,getAll,sdk_mediated,sdk_mediated,no,yes
NATIDROID,"<io.flutter.plugins.sharedpreferences.b: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.sharedpreferences.b,onMessage,sdk_mediated,sdk_mediated,no,no
NATIDROID,"<io.flutter.plugins.sharedpreferences.h: void onMessage(java.lang.Object,io.flutter.plugin.common.BasicMessageChannel$Reply)>",2,io.flutter.plugins.sharedpreferences.h,onMessage,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.urllauncher.Messages$UrlLauncherApiCodec: void <clinit>()>,2,io.flutter.plugins.urllauncher.Messages$UrlLauncherApiCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.videoplayer.Messages$AndroidVideoPlayerApiCodec: void <clinit>()>,2,io.flutter.plugins.videoplayer.Messages$AndroidVideoPlayerApiCodec,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.webviewflutter.InstanceManager$$ExternalSyntheticLambda0: void run()>,2,io.flutter.plugins.webviewflutter.InstanceManager$$ExternalSyntheticLambda0,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.plugins.webviewflutter.a: void run()>,2,io.flutter.plugins.webviewflutter.a,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.webviewflutter.b: void <clinit>()>,2,io.flutter.plugins.webviewflutter.b,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.plugins.webviewflutter.z2: void run()>,2,io.flutter.plugins.webviewflutter.z2,run,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.util.ViewUtils$$ExternalSyntheticLambda0: boolean run(android.view.View)>,2,io.flutter.util.ViewUtils$$ExternalSyntheticLambda0,run,sdk_mediated,sdk_mediated,no,yes
NATIDROID,<io.flutter.view.d$b: void onAccessibilityStateChanged(boolean)>,2,io.flutter.view.d$b,onAccessibilityStateChanged,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.view.d$c: void onChange(boolean)>,2,io.flutter.view.d$c,onChange,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.view.d$d: void onTouchExplorationStateChanged(boolean)>,2,io.flutter.view.d$d,onTouchExplorationStateChanged,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.view.d$f: void <clinit>()>,2,io.flutter.view.d$f,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.view.d$g: void <clinit>()>,2,io.flutter.view.d$g,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.flutter.view.d$i: void <clinit>()>,2,io.flutter.view.d$i,<clinit>,sdk_mediated,sdk_mediated,no,no
NATIDROID,<io.invertase.firebase.messaging.ReactNativeFirebaseMessagingModule$$ExternalSyntheticLambda6: java.lang.Object call()>,2,io.invertase.firebase.messaging.ReactNativeFirebaseMessagingModule$$ExternalSyntheticLambda6,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.reactivex.rxjava3.disposables.CompositeDisposable: boolean delete(io.reactivex.rxjava3.disposables.Disposable)>,2,io.reactivex.rxjava3.disposables.CompositeDisposable,delete,sensitive_api,entrypoint|sensitive_api,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda0: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda0,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda10: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda10,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda11: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda11,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda12: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda12,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda13: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda13,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda14: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda14,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda3: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda3,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda4: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda4,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda5: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda5,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda9: java.lang.Object call()>,2,io.sentry.SentryEnvelopeItem$$ExternalSyntheticLambda9,call,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.LifecycleWatcher: void onCreate(androidx.lifecycle.LifecycleOwner)>,2,io.sentry.android.core.LifecycleWatcher,onCreate,entrypoint,entrypoint,no,yes
NATIDROID,"<io.sentry.android.core.SystemEventsBreadcrumbsIntegration$b: void onReceive(android.content.Context,android.content.Intent)>",2,io.sentry.android.core.SystemEventsBreadcrumbsIntegration$b,onReceive,entrypoint,entrypoint,no,no
NATIDROID,<io.sentry.android.core.j0: void onCreate(androidx.lifecycle.v)>,2,io.sentry.android.core.j0,onCreate,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.j0: void onPause(androidx.lifecycle.v)>,2,io.sentry.android.core.j0,onPause,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.j0: void onResume(androidx.lifecycle.v)>,2,io.sentry.android.core.j0,onResume,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.j0: void onStart(androidx.lifecycle.v)>,2,io.sentry.android.core.j0,onStart,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.j0: void onStop(androidx.lifecycle.v)>,2,io.sentry.android.core.j0,onStop,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.n0: void onCreate(androidx.lifecycle.v)>,2,io.sentry.android.core.n0,onCreate,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.n0: void onPause(androidx.lifecycle.v)>,2,io.sentry.android.core.n0,onPause,entrypoint,entrypoint,no,yes
NATIDROID,<io.sentry.android.core.n0: void onResume(androidx.lifecycle.v)>,2,io.sentry.android.core.n0,onResume,entrypoint,entrypoint,no,yes
